entry_date,exit_date,ticker,entry_price,exit_price,position_eur,units,pnl_eur,pnl_pct,bars_held,max_r_mult,exit_reason
2019-04-15,2019-05-06,0700.HK,351.34,333.44,1582.0,4.5031,-80.61,-5.1,12,0.0,trailing_stop
2019-01-23,2019-05-07,TQQQ,5.14,7.45,1418.0,275.9659,638.55,45.04,72,5.02,trailing_stop
2019-01-23,2019-05-07,QQQ,155.93,177.89,1418.0,9.0926,199.62,14.08,72,4.35,trailing_stop
2019-02-15,2019-05-07,ERIC-B.ST,70.26,72.84,1411.0,20.0772,51.74,3.67,54,2.82,trailing_stop
2019-03-25,2019-05-07,AMD,26.32,26.32,1416.0,53.82,-0.0,-0.0,30,1.15,trailing_stop
2019-04-11,2019-05-30,6758.T,972.33,1003.64,1579.0,1.624,50.85,3.22,29,2.75,trailing_stop
2019-05-07,2019-05-31,HSBC,29.94,28.54,1655.0,55.2896,-77.42,-4.68,17,0.0,trailing_stop
2019-05-02,2019-06-04,PHIA.AS,30.26,28.99,1582.0,52.2822,-66.68,-4.21,23,0.26,trailing_stop
2019-02-07,2019-06-17,BP,28.97,27.77,1411.0,48.6994,-58.33,-4.14,89,1.83,trailing_stop
2019-06-14,2019-06-27,JNJ,117.08,117.08,1646.0,14.06,-0.0,-0.0,9,0.54,trailing_stop
2019-06-13,2019-07-02,NAB.AX,20.02,19.44,1646.0,82.239,-47.34,-2.88,13,0.0,trailing_stop
2019-06-19,2019-07-02,TSLA,15.02,15.02,1640.0,109.1916,-0.0,-0.0,9,0.09,trailing_stop
2019-06-28,2019-07-15,MPC,44.13,44.13,1640.0,37.1676,-0.0,-0.0,10,0.35,trailing_stop
2019-07-02,2019-07-16,SAP,125.72,122.79,1737.0,13.8148,-40.52,-2.33,9,0.41,trailing_stop
2019-06-13,2019-07-25,TEF.MC,4.41,4.26,1646.0,373.2997,-56.52,-3.43,30,0.61,trailing_stop
2019-07-15,2019-07-26,UNH,238.55,226.4,1737.0,7.2805,-88.49,-5.1,9,0.12,trailing_stop
2019-06-12,2019-07-29,6501.T,709.39,673.25,1646.0,2.3205,-83.87,-5.1,32,0.99,trailing_stop
2019-07-16,2019-07-31,TMUS,76.37,76.37,1733.0,22.6889,-0.0,-0.0,11,1.62,trailing_stop
2019-07-02,2019-08-02,GS,175.26,176.02,1737.0,9.9101,7.55,0.43,22,2.14,trailing_stop
2019-06-13,2019-08-05,HYG,60.4,60.41,1646.0,27.2522,0.22,0.01,36,1.5,trailing_stop
2019-06-17,2019-08-05,PLD,67.33,65.81,1640.0,24.3629,-37.09,-2.26,34,1.0,trailing_stop
2019-07-25,2019-08-07,SCHW,40.45,34.35,1727.0,42.6963,-260.53,-15.08,9,0.0,emergency_stop
2019-07-26,2019-08-08,MMM,116.59,110.65,1718.0,14.7369,-87.54,-5.1,9,0.0,trailing_stop
2019-06-17,2019-08-09,ENEL.MI,4.1,4.18,1640.0,399.9053,33.26,2.03,39,2.25,trailing_stop
2019-07-29,2019-08-12,ABI.BR,82.71,79.22,1710.0,20.6717,-72.27,-4.23,10,0.6,trailing_stop
2019-08-05,2019-08-26,8306.T,399.42,379.07,1707.0,4.2736,-86.97,-5.1,14,0.0,trailing_stop
2019-09-09,2019-09-23,IFX.DE,15.88,16.14,1711.0,107.7109,27.76,1.62,10,1.89,trailing_stop
2019-09-09,2019-09-23,VOLV-B.ST,93.35,94.49,1711.0,18.329,20.99,1.23,10,1.63,trailing_stop
2019-09-10,2019-09-23,TMO,285.47,285.47,1711.0,5.9934,-0.0,-0.0,9,0.61,trailing_stop
2019-09-09,2019-09-24,UCG.MI,8.31,8.31,1711.0,205.8666,-0.0,-0.0,11,1.36,trailing_stop
2019-09-09,2019-09-24,ABBN.SW,15.56,15.69,1711.0,109.9839,14.22,0.83,11,1.56,trailing_stop
2019-09-11,2019-09-24,SLB,32.07,30.44,1711.0,53.3479,-87.17,-5.1,9,0.62,trailing_stop
2019-09-06,2019-10-01,GLD,143.78,137.67,1711.0,11.8995,-72.71,-4.25,17,0.2,trailing_stop
2019-07-31,2019-10-02,GSK,30.54,30.67,1710.0,55.9815,7.32,0.43,44,2.0,trailing_stop
2019-09-10,2019-10-03,ZURN.SW,268.27,268.27,1711.0,6.3778,-0.0,-0.0,17,1.29,trailing_stop
2019-09-24,2019-10-07,ENI.MI,9.49,9.01,1709.0,179.9849,-87.05,-5.09,9,0.0,trailing_stop
2019-09-25,2019-10-10,SAN.PA,67.37,64.42,1709.0,25.3609,-74.79,-4.38,11,0.04,trailing_stop
2019-10-02,2019-10-29,AVB,172.23,172.23,1702.0,9.8823,-0.0,-0.0,19,1.37,trailing_stop
2019-09-24,2019-11-04,DTE.DE,12.54,12.61,1709.0,136.24,9.52,0.56,28,2.85,trailing_stop
2019-10-08,2019-11-11,PEP,113.95,109.51,1693.0,14.8593,-66.05,-3.9,24,0.02,trailing_stop
2019-11-06,2019-11-19,UNG,90.77,86.15,1687.0,18.5827,-85.94,-5.09,9,0.0,trailing_stop
2019-09-24,2019-12-02,ERIC-B.ST,66.09,70.05,1709.0,25.8525,102.51,6.0,49,2.64,trailing_stop
2019-10-15,2019-12-02,EWT,24.54,25.58,1686.0,68.6875,71.2,4.22,33,3.93,trailing_stop
2019-10-01,2019-12-03,WFC,42.82,44.61,1701.0,39.7328,71.06,4.18,44,2.45,trailing_stop
2019-10-29,2019-12-03,INTC,49.5,49.5,1686.0,34.0562,-0.0,-0.0,24,1.14,trailing_stop
2019-11-19,2019-12-03,AMAT,58.64,55.65,1672.0,28.5053,-85.17,-5.1,9,0.0,trailing_stop
2019-09-24,2020-01-08,AI.PA,87.83,90.68,1709.0,19.4533,55.5,3.25,74,2.46,trailing_stop
2020-01-08,2020-01-22,GE,58.18,55.22,1693.0,29.1003,-86.26,-5.1,9,0.23,trailing_stop
2019-09-23,2020-01-27,ROG.SW,232.22,260.39,1716.0,7.3889,208.17,12.13,84,5.88,trailing_stop
2019-12-02,2020-01-28,6501.T,768.08,785.9,1689.0,2.1989,39.19,2.32,36,2.63,trailing_stop
2019-08-02,2020-02-03,AAPL,49.26,73.07,1711.0,34.7278,827.11,48.35,126,14.88,trailing_stop
2019-12-05,2020-02-03,6758.T,1381.36,1460.9,1688.0,1.2216,97.17,5.76,37,3.73,trailing_stop
2020-01-27,2020-02-07,INTC,58.91,58.91,1705.0,28.9459,-0.0,-0.0,9,0.23,trailing_stop
2019-12-06,2020-02-20,DHR,127.56,138.16,1688.0,13.2291,140.23,8.31,50,4.06,trailing_stop
2020-02-07,2020-02-21,NOVO-B.CO,197.27,197.27,2282.0,11.5655,-0.0,-0.0,10,0.29,trailing_stop
2019-10-17,2020-02-24,KBC.BR,41.84,46.46,1686.0,40.2956,186.42,11.06,89,4.49,trailing_stop
2020-02-03,2020-02-24,MSFT,161.61,164.36,1802.0,11.1477,30.67,1.7,14,3.18,trailing_stop
2020-02-04,2020-02-24,AMZN,101.6,101.77,2282.0,22.4569,4.03,0.18,13,1.67,trailing_stop
2020-02-07,2020-02-24,ISP.MI,1.64,1.65,2282.0,1389.4638,8.24,0.36,11,1.24,trailing_stop
2020-01-22,2020-02-27,COST,286.82,275.91,1684.0,5.8729,-64.04,-3.8,25,1.39,trailing_stop
2020-02-24,2020-02-27,MPC,47.56,40.39,2318.0,48.7485,-349.74,-15.08,3,0.0,emergency_stop
2019-12-03,2020-02-28,WEAT,28.23,26.89,1688.0,59.7814,-79.75,-4.73,59,1.93,trailing_stop
2020-02-21,2020-02-28,GDXJ,40.53,34.42,2296.0,56.6397,-346.28,-15.08,5,0.18,emergency_stop
2020-02-24,2020-02-28,PLD,82.91,70.41,2318.0,27.9622,-349.74,-15.08,4,0.0,emergency_stop
2020-02-24,2020-02-28,DLR,111.63,94.79,2318.0,20.7699,-349.74,-15.09,4,0.0,emergency_stop
2020-02-24,2020-02-28,O,59.06,50.15,2318.0,39.2561,-349.74,-15.09,4,0.0,emergency_stop
2020-01-28,2020-03-09,LQD,104.89,105.76,1709.0,16.2949,14.18,0.83,28,5.04,trailing_stop
2020-04-21,2020-05-04,TQQQ,7.5,7.5,2131.0,284.0981,-0.0,-0.0,9,0.72,trailing_stop
2020-04-21,2020-05-05,NESN.SW,91.28,86.63,2131.0,23.3467,-108.57,-5.1,9,0.0,trailing_stop
2020-04-21,2020-05-05,ERIC-B.ST,70.98,67.36,2131.0,30.0239,-108.57,-5.09,9,0.0,trailing_stop
2020-04-21,2020-05-13,DIA,208.53,208.53,2131.0,10.219,-0.0,-0.0,16,0.95,trailing_stop
2020-04-21,2020-05-14,SPXL,30.1,30.1,2131.0,70.7958,-0.0,-0.0,17,0.98,trailing_stop
2020-04-21,2020-05-18,SAN.PA,70.37,70.37,2131.0,30.2821,-0.0,-0.0,18,1.02,trailing_stop
2020-05-07,2020-05-20,NAB.AX,12.64,12.0,2332.0,184.5005,-118.84,-5.1,9,0.0,trailing_stop
2020-05-07,2020-05-27,NOW,73.87,73.87,2332.0,31.5756,-0.0,-0.0,13,0.6,trailing_stop
2020-05-13,2020-05-27,LSEG.L,8048.83,8048.83,2332.0,0.2898,-0.0,-0.0,9,0.92,trailing_stop
2020-05-28,2020-06-11,INGA.AS,4.3,4.46,2321.0,540.1953,89.29,3.85,10,1.73,trailing_stop
2020-04-21,2020-06-26,GOOGL,61.73,67.71,2131.0,34.5205,206.3,9.68,47,2.53,trailing_stop
2020-05-04,2020-06-26,META,199.01,216.96,2131.0,10.708,192.25,9.02,38,2.57,trailing_stop
2020-06-11,2020-07-16,AMZN,130.31,145.96,2329.0,17.877,279.81,12.01,24,4.98,trailing_stop
2020-05-14,2020-07-27,PDD,58.44,78.02,2332.0,39.9124,781.4,33.5,50,6.24,trailing_stop
2020-07-16,2020-07-30,RIO,39.48,39.48,2397.0,60.717,-0.0,-0.0,10,0.72,trailing_stop
2020-04-21,2020-07-31,XBI,93.07,107.11,2131.0,22.8966,321.47,15.09,71,3.67,trailing_stop
2020-07-02,2020-08-07,CPER,17.25,17.59,2369.0,137.3737,47.42,2.0,25,2.41,trailing_stop
2020-07-02,2020-08-11,AGG,100.26,100.94,2369.0,23.6324,16.24,0.69,27,3.14,trailing_stop
2020-05-28,2020-08-12,EWZ,18.19,20.21,2321.0,127.5444,257.06,11.08,53,2.79,trailing_stop
2020-07-31,2020-08-14,RI.PA,125.4,120.92,2508.0,19.997,-89.54,-3.57,10,0.29,trailing_stop
2020-05-05,2020-08-21,OR.PA,231.4,254.32,2332.0,10.0797,231.03,9.91,78,2.32,trailing_stop
2020-08-14,2020-08-27,EMR,62.09,62.09,4074.0,65.6242,-0.0,-0.0,9,0.18,trailing_stop
2020-05-20,2020-08-28,BHP.AX,20.77,22.7,2321.0,111.7214,215.73,9.3,71,2.71,trailing_stop
2020-07-27,2020-09-01,ULVR.L,4986.68,4732.61,2475.0,0.4964,-126.12,-5.1,25,0.44,trailing_stop
2020-08-04,2020-09-01,NOK,4.53,4.3,4051.0,893.9806,-206.42,-5.1,20,0.13,trailing_stop
2020-08-21,2020-09-03,JD,67.72,69.89,4098.0,60.5042,131.36,3.21,9,1.62,trailing_stop
2020-08-11,2020-09-08,META,258.64,267.37,4058.0,15.6885,136.86,3.37,19,2.46,trailing_stop
2020-08-27,2020-09-10,CRM,264.06,250.6,4098.0,15.5177,-208.77,-5.1,9,0.71,trailing_stop
2020-09-01,2020-09-21,INTC,45.74,43.96,4086.0,89.3339,-159.03,-3.89,13,0.72,trailing_stop
2020-09-02,2020-09-21,CPER,18.71,18.71,4086.0,218.3954,-0.0,-0.0,12,0.75,trailing_stop
2020-08-28,2020-09-24,SOYB,15.01,15.49,4119.0,274.3354,129.19,3.14,18,3.56,trailing_stop
2020-09-04,2020-09-24,KO,43.18,40.98,4099.0,94.9308,-208.85,-5.1,13,0.25,trailing_stop
2020-09-18,2020-10-01,ITX.MC,20.81,19.75,4092.0,196.629,-208.48,-5.1,9,0.0,trailing_stop
2020-10-07,2020-10-21,LSEG.L,8995.4,8537.09,4154.0,0.4618,-211.65,-5.1,10,0.0,trailing_stop
2020-10-05,2020-10-23,DUK,73.5,73.5,4047.0,55.0665,-0.0,-0.0,14,0.63,trailing_stop
2020-10-12,2020-10-23,BAS.DE,40.25,38.2,4154.0,103.2015,-211.65,-5.1,9,0.0,trailing_stop
2020-10-12,2020-10-23,IBM,97.66,92.69,4154.0,42.5345,-211.65,-5.1,9,0.0,trailing_stop
2020-10-09,2020-10-26,INDA,33.04,31.96,4154.0,125.7142,-136.34,-3.28,11,0.0,trailing_stop
2020-05-05,2020-10-27,NESTE.HE,25.7,39.3,2332.0,90.7396,1234.07,52.91,123,5.95,trailing_stop
2020-08-12,2020-10-28,DE,178.26,211.02,4083.0,22.9071,750.42,18.38,54,6.04,trailing_stop
2020-10-09,2020-10-28,WEAT,29.28,29.28,4154.0,141.8789,-0.0,-0.0,13,1.05,trailing_stop
2020-10-21,2020-10-29,NOK,3.84,3.26,4133.0,1076.4406,-623.45,-15.09,6,0.13,emergency_stop
2020-11-09,2020-11-10,JD,83.93,71.27,3850.0,45.8686,-580.72,-15.09,1,0.0,emergency_stop
2020-11-06,2020-11-19,ROG.SW,271.2,257.38,3850.0,14.1948,-196.14,-5.09,9,0.0,trailing_stop
2020-11-09,2020-11-23,QCOM,133.71,126.9,3850.0,28.7908,-196.14,-5.09,10,0.0,trailing_stop
2020-11-06,2020-12-09,BMY,51.8,49.17,3850.0,74.3181,-195.66,-5.08,22,0.26,trailing_stop
2020-11-25,2020-12-10,ETN,113.13,107.36,3752.0,33.1697,-191.18,-5.09,10,0.0,trailing_stop
2020-11-11,2020-12-21,SAN.MC,1.86,2.07,3792.0,2040.7199,439.59,11.59,28,3.14,trailing_stop
2020-11-19,2020-12-21,WBC.AX,15.02,15.03,3772.0,251.1493,1.58,0.04,22,1.36,trailing_stop
2020-12-10,2020-12-23,T,16.59,15.74,3714.0,223.8692,-189.21,-5.1,9,0.0,trailing_stop
2020-12-10,2020-12-23,NOK,3.71,3.52,3714.0,1000.0307,-189.21,-5.09,9,0.0,trailing_stop
2020-12-21,2021-01-06,CBA.AX,68.16,68.16,3758.0,55.1283,-0.0,-0.0,9,0.29,trailing_stop
2020-10-13,2021-01-22,SOYB,15.94,19.48,4154.0,260.6757,925.1,22.27,69,10.7,trailing_stop
2020-10-23,2021-01-22,CORN,13.8,15.82,4091.0,296.3397,597.45,14.61,61,9.45,trailing_stop
2021-01-06,2021-01-25,LSEG.L,9005.41,9005.4,3720.0,0.4131,-0.0,-0.0,13,0.73,trailing_stop
2020-12-28,2021-02-03,WEAT,30.03,30.16,3720.0,123.8747,15.55,0.42,25,2.04,trailing_stop
2021-01-22,2021-02-04,NFLX,58.27,55.3,3872.0,66.4549,-197.29,-5.1,9,0.0,trailing_stop
2021-02-03,2021-02-17,SLV,25.02,25.02,4015.0,160.4199,-0.0,-0.0,9,0.19,trailing_stop
2021-02-04,2021-02-18,NOW,116.09,116.09,3995.0,34.4099,-0.0,-0.0,9,0.34,trailing_stop
2020-11-09,2021-02-23,EMB,88.46,86.58,3850.0,43.5208,-81.72,-2.12,71,1.62,trailing_stop
2021-01-27,2021-02-26,PHIA.AS,39.88,37.85,3872.0,97.0922,-197.29,-5.1,22,0.36,trailing_stop
2020-12-21,2021-03-04,CPER,22.44,24.47,3758.0,167.4418,339.71,9.04,49,6.88,trailing_stop
2021-02-17,2021-03-04,DBB,15.52,15.81,3995.0,257.3178,74.1,1.85,11,3.01,trailing_stop
2021-02-18,2021-03-04,PICK,33.42,33.42,3995.0,119.5305,-0.0,-0.0,10,1.37,trailing_stop
2021-02-25,2021-03-16,BP,20.2,20.2,3987.0,197.314,-0.0,-0.0,13,0.62,trailing_stop
2020-12-28,2021-03-18,DBA,13.96,14.97,3720.0,266.5402,268.83,7.23,55,6.86,trailing_stop
2021-02-26,2021-03-22,AIR.PA,90.48,90.48,3967.0,43.8411,-0.0,-0.0,16,0.77,trailing_stop
2021-03-05,2021-03-24,UCG.MI,6.89,6.89,4008.0,582.098,-0.0,-0.0,13,1.27,trailing_stop
2021-03-16,2021-03-29,DIA,302.46,302.46,4008.0,13.252,-0.0,-0.0,9,0.2,trailing_stop
2021-04-06,2021-04-19,ASML,605.28,605.28,3756.0,6.2047,-0.0,-0.0,9,0.26,trailing_stop
2021-03-05,2021-04-21,ISP.MI,1.45,1.46,4008.0,2758.9229,27.04,0.67,31,2.12,trailing_stop
2021-03-18,2021-04-29,MRK,63.52,60.95,4035.0,63.529,-163.35,-4.05,29,0.67,trailing_stop
2021-04-19,2021-04-30,ED,65.87,64.23,3756.0,57.0149,-93.67,-2.49,9,0.36,trailing_stop
2020-11-09,2021-05-04,AMAT,69.88,124.85,3850.0,55.0936,3028.74,78.68,120,16.91,trailing_stop
2021-03-22,2021-05-04,SIE.DE,119.91,119.91,4035.0,33.6519,-0.0,-0.0,29,1.6,trailing_stop
2021-02-05,2021-05-05,MBG.DE,39.34,43.69,3995.0,101.539,441.0,11.04,61,2.9,trailing_stop
2021-01-22,2021-05-11,GOOGL,93.96,111.73,3872.0,41.2123,732.39,18.91,75,5.03,trailing_stop
2021-04-30,2021-05-19,CPER,27.75,28.03,3733.0,134.5184,37.56,1.01,13,1.95,trailing_stop
2021-05-19,2021-06-02,GDX,36.7,36.7,4157.0,113.2711,-0.0,-0.0,9,0.1,trailing_stop
2021-05-06,2021-06-18,ITX.MC,26.15,26.2,4080.0,156.0254,8.58,0.21,31,1.6,trailing_stop
2021-05-11,2021-06-21,UCG.MI,7.71,7.83,4153.0,538.7792,64.61,1.56,29,2.07,trailing_stop
2021-06-01,2021-06-21,7203.T,1610.39,1694.53,4022.0,2.4975,210.15,5.23,14,3.26,trailing_stop
2021-05-04,2021-06-23,DLR,128.78,130.63,4035.0,31.335,57.76,1.43,35,2.1,trailing_stop
2021-05-06,2021-06-29,DG.PA,80.57,76.66,4080.0,50.6363,-197.72,-4.85,38,0.5,trailing_stop
2021-04-21,2021-07-06,EWZ,23.49,26.37,3758.0,160.0064,460.84,12.26,52,4.63,trailing_stop
2021-06-02,2021-07-15,NVDA,16.23,18.95,4022.0,247.8365,674.15,16.76,30,4.25,trailing_stop
2021-06-29,2021-07-16,NFLX,53.41,53.41,4036.0,75.5752,-0.0,-0.0,12,0.64,trailing_stop
2021-07-06,2021-07-19,BNO,19.61,18.61,4116.0,209.9092,-209.72,-5.1,9,0.16,trailing_stop
2021-07-16,2021-08-04,KO,49.4,49.4,4184.0,84.6927,-0.0,-0.0,13,0.62,trailing_stop
2021-06-21,2021-09-07,TLT,123.53,125.98,4050.0,32.7883,80.29,1.98,54,2.41,trailing_stop
2021-07-19,2021-09-07,HON,192.98,192.98,4163.0,21.5707,-0.0,-0.0,35,1.15,trailing_stop
2021-08-04,2021-09-08,CS.PA,18.3,18.39,4163.0,227.4153,19.6,0.47,25,1.33,trailing_stop
2021-06-28,2021-09-17,AI.PA,115.46,110.57,4056.0,35.1303,-171.76,-4.23,59,0.61,trailing_stop
2021-07-20,2021-09-17,NEE,68.1,72.88,4163.0,61.1298,292.22,7.02,42,3.58,trailing_stop
2021-03-29,2021-09-20,COST,333.52,426.67,4035.0,12.0985,1126.93,27.93,121,7.82,trailing_stop
2021-09-07,2021-09-20,EWJ,64.33,64.33,3963.0,61.6031,-0.0,-0.0,9,1.33,trailing_stop
2021-08-31,2021-09-21,UNG,59.74,66.9,3955.0,66.2067,473.98,11.98,14,4.27,trailing_stop
2021-03-24,2021-09-28,PEP,120.22,133.24,4035.0,33.5658,437.32,10.84,130,4.23,trailing_stop
2021-09-07,2021-09-29,8035.T,15080.1,15463.15,3963.0,0.2628,100.67,2.54,14,2.84,trailing_stop
2021-09-17,2021-09-30,BMW.DE,63.47,63.47,3977.0,62.6671,-0.0,-0.0,9,0.49,trailing_stop
2021-06-21,2021-10-01,TMO,478.92,552.73,4050.0,8.4572,624.22,15.41,72,6.12,trailing_stop
2021-09-08,2021-10-05,6501.T,1209.33,1171.55,3965.0,3.2788,-123.86,-3.12,17,1.52,trailing_stop
2021-09-27,2021-10-13,AXP,168.35,159.77,4137.0,24.5757,-210.8,-5.1,12,0.0,trailing_stop
2021-09-29,2021-10-28,SHEL,37.55,39.72,4191.0,111.6228,242.2,5.78,21,2.46,trailing_stop
2021-10-18,2021-11-01,O,53.8,54.9,4101.0,76.2304,84.05,2.05,10,1.98,trailing_stop
2021-11-01,2021-11-12,MRK,77.2,73.32,4134.0,53.5494,-207.84,-5.03,9,0.72,trailing_stop
2021-10-19,2021-11-17,GS,371.6,352.94,4101.0,11.037,-206.0,-5.02,21,0.39,trailing_stop
2021-09-27,2021-11-19,COP,56.71,60.69,4137.0,72.9571,290.19,7.01,39,2.65,trailing_stop
2021-10-19,2021-11-19,ISP.MI,1.75,1.67,4101.0,2342.2323,-184.09,-4.49,23,0.23,trailing_stop
2021-10-28,2021-11-22,TIP,110.59,110.59,4126.0,37.3041,-0.0,-0.0,17,1.57,trailing_stop
2021-09-27,2021-11-23,CRM,279.33,288.18,4137.0,14.8116,131.14,3.17,41,2.39,trailing_stop
2021-09-29,2021-11-26,XOP,87.16,87.16,4191.0,48.083,-0.0,-0.0,41,1.91,trailing_stop
2021-10-18,2021-11-26,MC.PA,608.5,635.14,4101.0,6.7401,179.56,4.38,29,2.29,trailing_stop
2021-11-12,2021-11-26,GLD,173.68,169.16,4113.0,23.6822,-107.16,-2.61,9,0.23,trailing_stop
2021-11-17,2021-11-30,9984.T,1750.03,1486.04,4093.0,2.3386,-617.37,-15.08,8,0.0,emergency_stop
2021-11-19,2021-12-03,HD,367.28,367.28,4103.0,11.172,-0.0,-0.0,9,0.27,trailing_stop
2021-11-23,2021-12-03,JD,81.94,69.58,4116.0,50.2365,-620.95,-15.09,7,0.0,emergency_stop
2021-11-22,2021-12-06,AMZN,184.0,174.63,4103.0,22.2997,-209.06,-5.1,9,0.0,trailing_stop
2021-12-07,2022-01-03,TLT,130.78,125.15,4665.0,35.6686,-200.81,-4.3,18,0.0,trailing_stop
2021-12-10,2022-01-11,IBM,105.65,112.32,4665.0,44.1551,294.49,6.31,21,3.08,trailing_stop
2021-11-22,2022-01-19,AAPL,158.37,165.44,4103.0,25.9093,183.35,4.47,39,3.7,trailing_stop
2021-11-30,2022-01-21,PFE,41.93,42.17,4062.0,96.8667,22.66,0.56,36,2.7,trailing_stop
2022-01-05,2022-01-21,BAS.DE,50.62,50.62,4668.0,92.2078,-0.0,-0.0,12,0.99,trailing_stop
2021-11-26,2022-01-24,ABBV,100.71,111.92,4124.0,40.9441,458.84,11.13,39,6.11,trailing_stop
2021-12-13,2022-01-24,UCG.MI,10.22,10.22,4665.0,456.415,-0.0,-0.0,28,1.59,trailing_stop
2022-01-11,2022-01-25,BMY,54.84,52.05,4697.0,85.6475,-239.31,-5.09,9,0.07,trailing_stop
2021-12-14,2022-03-03,BATS.L,2741.77,3195.57,4665.0,1.7014,772.12,16.55,54,7.61,trailing_stop
2021-12-02,2022-03-15,BHP.AX,26.78,33.0,4062.0,151.6552,942.83,23.21,69,8.45,trailing_stop
2022-03-22,2022-04-04,ZURN.SW,364.05,364.05,4791.0,13.1603,-0.0,-0.0,9,0.48,trailing_stop
2022-03-22,2022-04-04,SCHW,85.43,81.08,4791.0,56.083,-244.1,-5.1,9,0.23,trailing_stop
2022-03-23,2022-04-05,NVDA,26.11,26.11,4791.0,183.5235,-0.0,-0.0,9,0.92,trailing_stop
2022-03-24,2022-04-06,DE,408.13,387.34,4791.0,11.7389,-244.1,-5.1,9,0.16,trailing_stop
2022-03-24,2022-04-07,8306.T,688.94,653.84,4791.0,6.9543,-244.1,-5.09,10,0.08,trailing_stop
2022-03-24,2022-04-11,TSLA,336.91,336.91,4791.0,14.2205,-0.0,-0.0,12,1.35,trailing_stop
2022-04-05,2022-04-20,ERIC-B.ST,77.71,74.19,5474.0,70.439,-247.91,-4.53,9,0.55,trailing_stop
2022-03-22,2022-04-21,ROG.SW,328.1,328.1,4791.0,14.6027,-0.0,-0.0,20,1.95,trailing_stop
2022-04-04,2022-04-22,AEP,87.15,87.15,4767.0,54.695,-0.0,-0.0,13,1.1,trailing_stop
2022-04-04,2022-04-25,NESTE.HE,37.41,37.41,4767.0,127.4038,-0.0,-0.0,13,0.53,trailing_stop
2022-03-23,2022-04-29,BMY,60.16,62.64,4791.0,79.6337,196.99,4.11,26,3.03,trailing_stop
2022-04-21,2022-05-04,TGT,220.27,209.05,5400.0,24.5148,-275.13,-5.1,9,0.0,trailing_stop
2022-04-22,2022-05-06,SOYB,29.07,27.78,5400.0,185.7643,-240.02,-4.44,10,0.0,trailing_stop
2022-03-22,2022-05-09,NOVN.SW,68.0,70.33,4791.0,70.4619,164.5,3.43,32,2.16,trailing_stop
2022-04-22,2022-05-10,IBM,120.17,114.05,5400.0,44.9371,-275.13,-5.09,12,0.0,trailing_stop
2022-04-07,2022-06-13,IBE.MC,9.02,8.56,5425.0,601.654,-276.39,-5.1,45,1.42,trailing_stop
2022-04-11,2022-06-14,SAN.PA,88.48,83.97,5425.0,61.3107,-276.39,-5.1,44,1.0,trailing_stop
2022-07-21,2022-08-03,INTC,38.2,36.25,5786.0,151.4903,-294.81,-5.1,9,0.0,trailing_stop
2022-07-22,2022-08-05,7267.T,1011.07,962.34,5786.0,5.7229,-278.89,-4.82,10,0.0,trailing_stop
2022-07-25,2022-08-05,CHTR,490.26,465.28,5786.0,11.8023,-294.81,-5.1,9,0.0,trailing_stop
2022-07-22,2022-08-08,NVDA,17.88,17.88,5786.0,323.5579,-0.01,-0.0,11,0.83,trailing_stop
2022-07-25,2022-08-09,ASML,517.99,517.99,5786.0,11.1706,-0.01,-0.0,11,1.27,trailing_stop
2022-07-22,2022-08-19,HYG,62.3,62.3,5786.0,92.8837,-0.01,-0.0,20,1.17,trailing_stop
2022-07-21,2022-08-22,VOLV-B.ST,144.89,144.89,5786.0,39.9356,-0.01,-0.0,22,0.81,trailing_stop
2022-08-09,2022-08-22,XBI,91.65,86.98,5699.0,62.186,-290.38,-5.09,9,0.4,trailing_stop
2022-08-04,2022-08-23,LMT,390.22,390.22,5757.0,14.7526,-0.01,-0.0,13,0.5,trailing_stop
2022-07-21,2022-08-24,CRH,33.22,34.73,5786.0,174.1748,263.27,4.55,24,2.3,trailing_stop
2022-08-12,2022-08-25,AD.AS,24.91,24.91,5699.0,228.763,-0.01,-0.0,9,0.46,trailing_stop
2022-08-12,2022-08-26,DIS,116.38,112.34,5699.0,48.9727,-197.73,-3.47,10,0.82,trailing_stop
2022-07-22,2022-09-01,GS,297.87,297.87,5786.0,19.4255,-0.01,-0.0,29,1.48,trailing_stop
2022-08-23,2022-09-06,OXY,67.13,63.71,5670.0,84.4631,-288.9,-5.1,9,0.67,trailing_stop
2022-08-26,2022-09-08,WDS.AX,26.86,25.49,5677.0,211.3892,-289.24,-5.1,9,0.29,trailing_stop
2022-08-29,2022-09-16,PDD,65.11,65.1,5677.0,87.1957,-0.01,-0.0,13,0.92,trailing_stop
2022-08-31,2022-09-16,CORN,26.71,26.71,5677.0,212.5639,-0.01,-0.0,11,0.73,trailing_stop
2022-09-14,2022-09-27,KBC.BR,42.54,41.42,5619.0,132.085,-147.97,-2.63,9,0.98,trailing_stop
2022-09-14,2022-09-27,ISP.MI,1.41,1.34,5619.0,3979.3452,-286.29,-5.1,9,0.45,trailing_stop
2022-11-01,2022-11-03,TNA,38.13,32.38,6035.0,158.2598,-910.36,-15.08,2,0.0,emergency_stop
2022-11-01,2022-11-03,SPXL,65.94,55.99,6035.0,91.5211,-910.36,-15.09,2,0.0,emergency_stop
2022-11-01,2022-11-14,TMUS,147.24,139.74,6035.0,40.9855,-307.48,-5.1,9,0.0,trailing_stop
